52.513969, 13.408895, 526, 2019-10-07T14:04:32.000Z
52.513969, 13.408894, 556, 2019-10-07T14:04:33.000Z
52.513969, 13.408894, 537, 2019-10-07T14:04:34.000Z
52.513969, 13.408892, 531, 2019-10-07T14:04:35.000Z
52.513969, 13.408890, 531, 2019-10-07T14:04:36.000Z
52.513969, 13.408889, 532, 2019-10-07T14:04:37.000Z
52.513969, 13.408889, 532, 2019-10-07T14:04:38.000Z
52.513973, 13.408888, 526, 2019-10-07T14:04:39.000Z
52.513973, 13.408888, 530, 2019-10-07T14:04:40.000Z
52.513973, 13.408887, 523, 2019-10-07T14:04:41.000Z
52.513973, 13.408885, 521, 2019-10-07T14:04:42.000Z
52.513973, 13.408884, 519, 2019-10-07T14:04:43.000Z
52.513973, 13.408884, 536, 2019-10-07T14:04:44.000Z
52.513977, 13.408884, 526, 2019-10-07T14:04:45.000Z
52.513977, 13.408885, 526, 2019-10-07T14:04:46.000Z
52.513977, 13.408884, 543, 2019-10-07T14:04:47.000Z
52.513980, 13.408882, 526, 2019-10-07T14:04:48.000Z
52.513980, 13.408882, 523, 2019-10-07T14:04:49.000Z
52.513980, 13.408881, 525, 2019-10-07T14:04:50.000Z
52.513980, 13.408880, 523, 2019-10-07T14:04:51.000Z
52.513977, 13.408879, 516, 2019-10-07T14:04:52.000Z
52.513984, 13.408881, 522, 2019-10-07T14:04:53.000Z
52.513984, 13.408883, 528, 2019-10-07T14:04:54.000Z
52.513984, 13.408884, 526, 2019-10-07T14:04:55.000Z
52.513984, 13.408882, 518, 2019-10-07T14:04:56.000Z
52.513980, 13.408879, 512, 2019-10-07T14:04:57.000Z
52.513984, 13.408876, 512, 2019-10-07T14:04:58.000Z
52.513984, 13.408871, 513, 2019-10-07T14:04:59.000Z
52.513984, 13.408877, 514, 2019-10-07T14:05:00.000Z
52.513984, 13.408872, 526, 2019-10-07T14:05:01.000Z
52.513977, 13.408871, 514, 2019-10-07T14:05:02.000Z
52.513973, 13.408873, 511, 2019-10-07T14:05:03.000Z
52.513969, 13.408879, 512, 2019-10-07T14:05:04.000Z
52.513950, 13.408895, 507, 2019-10-07T14:05:05.000Z
52.513950, 13.408890, 508, 2019-10-07T14:05:06.000Z
52.513950, 13.408890, 506, 2019-10-07T14:05:07.000Z
52.513950, 13.408890, 500, 2019-10-07T14:05:08.000Z
52.513942, 13.408899, 500, 2019-10-07T14:05:09.000Z
52.513946, 13.408894, 511, 2019-10-07T14:05:10.000Z
52.513942, 13.408892, 509, 2019-10-07T14:05:11.000Z
52.513942, 13.408893, 517, 2019-10-07T14:05:12.000Z
52.513931, 13.408905, 514, 2019-10-07T14:05:13.000Z
52.513927, 13.408900, 514, 2019-10-07T14:05:14.000Z
52.513923, 13.408902, 508, 2019-10-07T14:05:15.000Z
52.513916, 13.408900, 505, 2019-10-07T14:05:16.000Z
52.513916, 13.408892, 501, 2019-10-07T14:05:17.000Z
52.513919, 13.408876, 502, 2019-10-07T14:05:18.000Z
52.513927, 13.408859, 506, 2019-10-07T14:05:19.000Z
52.513912, 13.408867, 502, 2019-10-07T14:05:20.000Z
52.513904, 13.408864, 498, 2019-10-07T14:05:21.000Z
52.513896, 13.408870, 505, 2019-10-07T14:05:22.000Z
52.513889, 13.408865, 502, 2019-10-07T14:05:23.000Z
52.513889, 13.408862, 492, 2019-10-07T14:05:24.000Z
52.513881, 13.408863, 482, 2019-10-07T14:05:25.000Z
52.513881, 13.408844, 479, 2019-10-07T14:05:26.000Z
52.513889, 13.408833, 482, 2019-10-07T14:05:27.000Z
52.513889, 13.408848, 476, 2019-10-07T14:05:28.000Z
52.513885, 13.408842, 461, 2019-10-07T14:05:29.000Z
52.513885, 13.408835, 461, 2019-10-07T14:05:30.000Z
52.513889, 13.408824, 445, 2019-10-07T14:05:31.000Z
52.513889, 13.408824, 431, 2019-10-07T14:05:31.000Z
52.513889, 13.408824, 421, 2019-10-07T14:05:31.000Z
52.513889, 13.408824, 415, 2019-10-07T14:05:31.000Z
52.513889, 13.408824, 397, 2019-10-07T14:05:31.000Z
52.513889, 13.408824, 384, 2019-10-07T14:05:31.000Z
52.513889, 13.408824, 361, 2019-10-07T14:05:31.000Z
52.513889, 13.408824, 353, 2019-10-07T14:05:31.000Z
52.513889, 13.408824, 335, 2019-10-07T14:05:31.000Z
52.513889, 13.408824, 327, 2019-10-07T14:05:31.000Z
52.513889, 13.408824, 395, 2019-10-07T14:05:31.000Z
52.513889, 13.408824, 373, 2019-10-07T14:05:31.000Z
52.513889, 13.408824, 350, 2019-10-07T14:05:31.000Z
52.513889, 13.408824, 332, 2019-10-07T14:05:31.000Z
52.513889, 13.408824, 321, 2019-10-07T14:05:31.000Z
52.513889, 13.408824, 307, 2019-10-07T14:05:31.000Z
52.513889, 13.408824, 297, 2019-10-07T14:05:31.000Z
